k12_site,k21_base,k12_pop,k21_pop,k12_pop_actual_hazard,k12_map_error,R01_pop,k10_pop,A_hat,m_hat,total_n1,total_n2
0.5943032933536627,0.015992001257080543,1.4581874620430075,0.02792823265954912,1.6950645338991928,0.1505266130936411,2.2658888888888886,0.3,566.4722222222222,2.4536082474226806,97.0,3166.0
0.4018349100661563,0.05802129310910541,1.1279090234270732,0.09945046332593577,1.5091150872629864,0.29115794728301697,2.340925925925926,0.29999999999999993,585.2314814814815,2.806896551724138,145.0,2129.0
6.350796275262497,0.027502905372578716,13.172021904248142,0.047526623865341414,13.046810888904119,0.009551299878166738,2.215962962962963,0.3,553.9907407407408,2.074074074074074,27.0,3875.0
1.3434997536499862,0.01822904223207461,3.290203478326497,0.03129786021277975,4.228309798473867,0.2508529279975655,2.2344074074074074,0.30000000000000004,558.6018518518518,2.4489795918367347,49.0,3615.0
0.9340141829909547,0.031456625355375564,2.3568582187622225,0.0546902600070814,2.7802557801091097,0.16521346182059746,2.2615925925925926,0.29999999999999993,565.3981481481482,2.5233644859813085,107.0,3219.0
0.7349995182698825,0.11486662724188904,1.9798635672314853,0.1895473554309328,2.50392659504383,0.23483220083610284,2.2918518518518516,0.3,572.9629629629629,2.6936936936936937,222.0,2753.0
5.042688678634482,0.25599228844251176,12.953695688235367,0.4236283934122753,15.808275166078932,0.19915241885212526,2.240703703703704,0.30000000000000004,560.175925925926,2.5688073394495414,109.0,3500.0
0.4713022383217379,0.02861321322658466,1.2578066105529184,0.04937205966965276,1.6033693813627004,0.24273785961466474,2.254037037037037,0.3,563.5092592592592,2.6687898089171975,157.0,3296.0
0.4081816041442495,0.06374388413940173,1.123645988936417,0.10789713260260993,1.5129898670400623,0.2975089921200853,2.343703703703704,0.30000000000000004,585.925925925926,2.752808988764045,178.0,2075.0
9.360032356434292,0.25199061977006004,22.67500796206617,0.4200612781039744,24.33406253945314,0.07061377226638638,2.2052222222222224,0.30000000000000004,551.3055555555555,2.4225352112676055,71.0,3998.0
3.0515112892257292,0.043218227297622806,6.98457028422778,0.07499200569599149,7.796597742992784,0.10998398072170543,2.203740740740741,0.30000000000000004,550.9351851851852,2.2888888888888888,45.0,4031.0
0.5721956173957781,0.06367137302774994,1.4923932477106259,0.10912441700303233,1.8653935500399503,0.2230910117181228,2.2924814814814813,0.30000000000000004,573.1203703703703,2.608187134502924,171.0,2770.0
1.6487614803576938,0.31471887318306996,4.60706557190858,0.5255872988086981,6.055674160562607,0.2734045913329723,2.3131481481481484,0.3,578.2870370370371,2.7942583732057416,209.0,2472.0
9.940237741411847,0.1747600909844437,25.844618127670802,0.29294311668842965,31.813664120833014,0.20779350377351327,2.2098888888888886,0.30000000000000004,552.4722222222222,2.6,45.0,3948.0
0.6855378366540149,0.016827195008237,1.753701442603294,0.029501584950704707,2.1700887940041835,0.21303942131286224,2.2775555555555558,0.3,569.3888888888889,2.558139534883721,86.0,3014.0
0.8241073165771147,0.10567929229780341,2.1991627830007277,0.17807367180929687,2.845892450540159,0.2577999745088292,2.3064444444444443,0.3,576.6111111111111,2.668539325842697,178.0,2578.0
10.226452999527973,0.32483726363520865,24.363020381228406,0.5342978172571787,28.11537166735699,0.1432500366635869,2.2342222222222223,0.3,558.5555555555555,2.3823529411764706,68.0,3608.0
11.815309916926251,0.19980332102735426,27.56905647282792,0.3366314247984369,29.12993289337822,0.055072265790049695,2.211925925925926,0.30000000000000004,552.9814814814815,2.3333333333333335,48.0,3919.0
14.98308956279,0.07597320357251408,29.96617912558,0.1301599475692563,28.926734205348048,0.03530315670682733,2.2115925925925928,0.29999999999999993,552.8981481481482,2.0,23.0,3936.0
2.7005621824137855,0.02513341375941369,6.2412992660229705,0.04383903143876981,6.689206532951717,0.06930688574979894,2.2290740740740738,0.3,557.2685185185185,2.311111111111111,45.0,3689.0
0.8512085737962399,0.6479521592467403,2.401304187130445,0.9695113441703203,3.2484385377235716,0.3021624298935917,2.406074074074074,0.3,601.5185185185185,2.8210526315789473,380.0,1132.0
0.5880852891560786,0.13771600418788799,1.6184107157575283,0.22756927797395582,2.121820200998922,0.2708296776331039,2.3344444444444443,0.30000000000000004,583.6111111111111,2.752,250.0,2164.0
0.9207222564847799,0.04277215368495871,2.42086455368843,0.07325352159534206,3.0012937393473225,0.2149187121982058,2.2448888888888887,0.3,561.2222222222222,2.6293103448275863,116.0,3440.0
10.896404753298253,0.02894438813640683,24.356669448549034,0.050157573653236726,24.143834845159052,0.008776649756575706,2.1984814814814815,0.3,549.6203703703703,2.235294117647059,17.0,4116.0
0.474802551628659,0.04320774997418281,1.2633635145674844,0.07319735536370428,1.6129518473219993,0.2442883255284591,2.289518518518519,0.30000000000000004,572.3796296296297,2.6608187134502925,171.0,2810.0
3.8907572489000226,0.04685171123315811,9.229238125297728,0.0807912936451313,10.752050490542675,0.15271997788758912,2.2243333333333335,0.3,556.0833333333334,2.372093023255814,43.0,3754.0
1.5894973806468753,0.21537834294016234,4.220998599717813,0.3544176762883818,5.484361366654143,0.2618289191923732,2.305851851851852,0.3,576.4629629629629,2.6555555555555554,180.0,2585.0
